lead_id,company_name,company_type,region,product_interest,inquiry_channel,company_size,order_quantity_est,response_time_hrs,quotation_shared,catalog_requested,followups,conversion_status
TM2175,Walker Inc,Retailer,North,Both,Website,Medium,558,26,Yes,No,5,1
TM2176,Rice-Ward,Distributor,East,Water Storage,Reference,Small,576,32,Yes,Yes,0,0
TM2177,"Gregory, Lopez and Melton",Retailer,Central,Water Storage,Reference,Small,170,37,No,Yes,1,0
TM2178,Torres PLC,Distributor,North,Water Storage,Exhibition,Medium,681,52,Yes,No,0,1
TM2179,Fuller LLC,Hotel Chain,North,Kitchenware,Dealer,Large,951,20,Yes,No,1,0
TM2180,Miller-Malone,Online Seller,East,Water Storage,Dealer,Large,33,39,No,No,1,1
TM2181,"Daniels, Simpson and Duarte",Hotel Chain,West,Water Storage,Reference,Small,237,53,No,No,2,0
TM2182,Hooper-Ortega,Distributor,West,Kitchenware,Reference,Large,413,48,Yes,No,1,0
TM2183,Myers LLC,Retailer,West,Kitchenware,Reference,Medium,498,14,No,No,1,0
TM2184,"Velasquez, Christensen and Gutierrez",Retailer,North,Both,Website,Small,895,63,Yes,Yes,1,1
TM2185,"Henderson, Wilson and Austin",Hotel Chain,Central,Both,Dealer,Small,70,64,No,No,2,0
TM2186,Cruz and Sons,Distributor,North,Water Storage,Dealer,Large,426,1,No,Yes,4,0
TM2187,Jones Ltd,Hotel Chain,East,Both,Website,Medium,482,62,Yes,Yes,3,0
TM2188,Khan LLC,Hotel Chain,South,Kitchenware,Website,Large,776,16,Yes,Yes,3,0
TM2189,Thompson Ltd,Retailer,North,Water Storage,Reference,Small,651,68,No,Yes,5,0
TM2190,"Cox, Brennan and Knight",Hotel Chain,West,Kitchenware,WhatsApp,Small,455,38,No,No,4,0
TM2191,Moore Inc,Distributor,South,Water Storage,Dealer,Large,219,48,No,No,3,1
TM2192,Davis-Watkins,Online Seller,South,Kitchenware,Dealer,Large,859,61,Yes,No,3,1
TM2193,Shelton-Townsend,Hotel Chain,North,Kitchenware,WhatsApp,Large,202,26,Yes,No,2,1
TM2194,Johnson-Clark,Hotel Chain,Central,Kitchenware,Exhibition,Medium,661,72,Yes,No,5,1
TM2195,"Noble, Wong and Whitney",Distributor,East,Water Storage,Reference,Large,756,40,No,No,2,0
TM2196,Rodriguez-Montoya,Distributor,North,Both,Website,Small,758,28,No,Yes,2,0
TM2197,Gonzales Ltd,Distributor,Central,Both,Reference,Medium,599,36,No,Yes,1,1
TM2198,Kelly LLC,Distributor,South,Kitchenware,Dealer,Small,156,22,No,Yes,2,1
TM2199,"Richmond, Mcdaniel and Simmons",Retailer,South,Both,Reference,Medium,690,61,No,No,4,0
TM2200,Smith-Espinoza,Distributor,Central,Water Storage,Reference,Medium,733,61,No,No,4,1
TM2201,Cook and Sons,Retailer,Central,Kitchenware,Website,Large,863,36,Yes,No,4,1
TM2202,"Wright, Hull and Davis",Online Seller,North,Both,Reference,Large,366,23,Yes,No,3,0
TM2203,Leach Ltd,Online Seller,West,Kitchenware,Dealer,Large,907,25,No,No,1,0
TM2204,"Crawford, Foster and Clarke",Retailer,South,Water Storage,WhatsApp,Large,209,1,No,No,0,0
TM2205,Holland-Murphy,Online Seller,Central,Kitchenware,Dealer,Medium,44,36,No,No,0,0
TM2206,Taylor LLC,Online Seller,East,Both,Exhibition,Large,853,4,No,No,3,1
TM2207,Reyes-Ochoa,Retailer,North,Water Storage,Exhibition,Large,925,20,Yes,Yes,0,1
TM2208,"Reed, Johnson and Ramirez",Retailer,North,Water Storage,Exhibition,Medium,109,70,No,Yes,5,0
TM2209,Williams-Long,Retailer,East,Both,WhatsApp,Large,183,47,Yes,No,3,0
TM2210,Lee and Sons,Retailer,North,Kitchenware,Dealer,Small,756,35,Yes,Yes,3,1
TM2211,"Griffith, Reeves and Miller",Distributor,Central,Water Storage,Website,Large,774,1,No,No,4,0
TM2212,"Johnson, Potts and Mitchell",Online Seller,West,Both,Exhibition,Large,962,60,Yes,Yes,0,1
TM2213,Mcdonald-Gillespie,Retailer,South,Water Storage,Dealer,Large,998,3,Yes,Yes,1,1
TM2214,Jackson-Mcmahon,Hotel Chain,North,Both,Website,Medium,867,25,Yes,No,0,0
TM2215,"Hernandez, Washington and Hardin",Online Seller,South,Water Storage,Website,Large,333,53,Yes,Yes,2,0
TM2216,Watkins Group,Distributor,East,Water Storage,Reference,Medium,104,63,No,No,2,0
TM2217,Johnson LLC,Hotel Chain,South,Kitchenware,Dealer,Medium,169,69,Yes,No,2,1
TM2218,Reyes-Monroe,Online Seller,South,Water Storage,Dealer,Large,859,35,Yes,Yes,2,1
TM2219,Conner Group,Online Seller,North,Kitchenware,Dealer,Large,656,24,No,Yes,3,0
TM2220,"Craig, Stevens and Robinson",Online Seller,Central,Water Storage,Dealer,Small,340,14,No,Yes,1,0
TM2221,Giles LLC,Online Seller,East,Both,Exhibition,Small,945,46,No,Yes,3,0
TM2222,Murphy-Hernandez,Retailer,West,Both,Reference,Large,599,56,No,No,1,0
TM2223,"Nicholson, Lambert and Hamilton",Online Seller,Central,Water Storage,Reference,Large,420,39,Yes,Yes,4,1
TM2224,Robertson and Sons,Hotel Chain,East,Both,Reference,Large,39,21,Yes,No,4,0
TM2225,Santos-Scott,Distributor,Central,Kitchenware,Website,Large,351,7,Yes,No,1,0
TM2226,"Johnson, Hudson and Smith",Hotel Chain,West,Kitchenware,Reference,Small,684,19,Yes,Yes,2,1
TM2227,"Hull, Burton and Schmidt",Distributor,South,Kitchenware,Reference,Small,751,32,Yes,No,0,1
TM2228,Beltran-Bailey,Online Seller,North,Water Storage,Dealer,Large,413,28,No,No,3,0
TM2229,Griffin Ltd,Retailer,West,Kitchenware,WhatsApp,Small,419,42,No,No,4,0
TM2230,Hines-Miller,Retailer,East,Water Storage,Dealer,Small,237,23,Yes,No,2,1
TM2231,Lee-Simmons,Retailer,Central,Both,Reference,Small,671,30,Yes,No,1,1
TM2232,Cortez LLC,Online Seller,West,Kitchenware,WhatsApp,Medium,679,24,No,Yes,2,1
TM2233,Roberts-Alvarez,Hotel Chain,North,Water Storage,Reference,Small,177,51,Yes,No,0,1
TM2234,Smith and Sons,Retailer,West,Kitchenware,Website,Medium,141,65,No,No,0,0
TM2235,Ruiz-Russell,Hotel Chain,West,Kitchenware,WhatsApp,Medium,274,15,No,No,3,0
TM2236,White-Ramirez,Online Seller,North,Kitchenware,Reference,Large,787,50,Yes,Yes,0,1
TM2237,"Medina, Woods and Williams",Online Seller,South,Both,Dealer,Large,903,59,No,Yes,3,1
TM2238,"Rodriguez, Ramos and Pittman",Retailer,West,Water Storage,WhatsApp,Small,920,48,No,No,2,0
TM2239,"Walker, Guzman and Garcia",Retailer,Central,Water Storage,Website,Medium,375,54,Yes,No,2,1
TM2240,Stein LLC,Retailer,Central,Kitchenware,WhatsApp,Large,47,69,No,Yes,1,1
TM2241,Fisher Group,Retailer,South,Both,Website,Large,515,56,No,No,3,0
TM2242,"Farley, Booth and Brown",Distributor,Central,Both,Reference,Small,88,42,No,Yes,1,0
TM2243,White LLC,Retailer,West,Both,Exhibition,Medium,959,39,No,No,0,0
TM2244,"Mcdonald, Jones and Jackson",Online Seller,North,Water Storage,Exhibition,Small,594,34,No,Yes,5,0
TM2245,Walker-Cowan,Online Seller,Central,Water Storage,Website,Medium,291,24,No,Yes,4,0
TM2246,Schmitt Group,Distributor,East,Water Storage,Exhibition,Medium,222,3,No,Yes,2,1
TM2247,Griffin Group,Online Seller,North,Kitchenware,Website,Small,736,42,Yes,Yes,4,1
TM2248,Browning Group,Hotel Chain,Central,Water Storage,Dealer,Medium,564,50,No,Yes,2,1
TM2249,Raymond-Clark,Online Seller,West,Kitchenware,Reference,Large,520,27,Yes,No,2,1
TM2250,"Roman, Torres and Thompson",Retailer,West,Both,WhatsApp,Small,222,68,No,No,2,0
TM2251,Mayo Inc,Hotel Chain,West,Kitchenware,Website,Large,608,22,No,No,3,0
TM2252,Klein-Miles,Retailer,East,Both,Reference,Small,394,69,Yes,No,4,0
TM2253,"Tapia, Hamilton and Stokes",Retailer,North,Water Storage,Website,Small,123,38,Yes,Yes,5,0
TM2254,Johnson-Hendricks,Hotel Chain,East,Kitchenware,Reference,Large,295,41,No,Yes,5,0
TM2255,Cross Ltd,Online Seller,Central,Both,Dealer,Medium,240,52,No,No,2,0
TM2256,Williams Ltd,Hotel Chain,South,Kitchenware,Reference,Medium,13,69,No,No,5,1
TM2257,Harris-Ramsey,Retailer,West,Both,Reference,Medium,430,25,Yes,Yes,1,1
TM2258,Miller-Hall,Retailer,Central,Both,Reference,Small,342,32,Yes,No,5,1
TM2259,Taylor LLC,Online Seller,North,Both,Dealer,Large,408,71,Yes,Yes,3,1
TM2260,Harmon LLC,Distributor,South,Water Storage,Website,Medium,145,38,Yes,Yes,1,0
TM2261,"Lambert, Sullivan and Todd",Hotel Chain,South,Both,Dealer,Medium,257,23,No,Yes,4,0
TM2262,Hatfield Group,Distributor,South,Water Storage,Exhibition,Small,776,5,No,No,3,1
TM2263,"Campbell, Burton and Gonzalez",Hotel Chain,East,Both,Dealer,Small,742,69,Yes,No,3,0
TM2264,Davis-Gentry,Retailer,East,Water Storage,Exhibition,Medium,419,66,No,No,0,0
TM2265,"Thomas, Huang and Maxwell",Online Seller,Central,Kitchenware,Website,Medium,432,44,Yes,Yes,3,1
TM2266,"Zimmerman, Wilson and Miller",Retailer,East,Both,Exhibition,Medium,930,63,Yes,No,2,1
TM2267,"Holden, Knight and Garcia",Hotel Chain,East,Water Storage,WhatsApp,Large,291,5,Yes,Yes,4,1
TM2268,Weber-Peterson,Distributor,East,Both,WhatsApp,Large,308,40,Yes,No,3,0
TM2269,"Jensen, Garza and Sanchez",Online Seller,South,Both,Website,Small,632,38,No,No,5,0
TM2270,"Carter, Jackson and White",Distributor,Central,Water Storage,Website,Large,22,34,No,No,3,0
TM2271,Livingston-Hicks,Distributor,East,Both,Website,Large,883,65,No,No,3,0
TM2272,"Freeman, Flores and Simpson",Hotel Chain,South,Both,Reference,Small,505,49,Yes,Yes,2,1
TM2273,Barajas-Morrison,Distributor,South,Kitchenware,WhatsApp,Large,806,16,Yes,No,3,1
TM2274,Taylor-Smith,Retailer,Central,Kitchenware,Website,Medium,690,5,No,Yes,2,0
TM2275,"Martinez, Wilson and Allen",Online Seller,Central,Both,Dealer,Small,827,8,No,Yes,1,1
TM2276,Mckinney and Sons,Distributor,South,Kitchenware,Reference,Small,51,35,No,Yes,5,1
TM2277,"Whitaker, Bell and Acevedo",Retailer,South,Both,WhatsApp,Small,222,30,Yes,No,3,1
TM2278,Johnson PLC,Retailer,East,Both,Exhibition,Small,499,15,No,Yes,3,1
TM2279,"Smith, Reed and Lambert",Distributor,Central,Water Storage,WhatsApp,Large,19,56,Yes,No,5,1
TM2280,"Richardson, White and Thompson",Hotel Chain,North,Water Storage,Reference,Large,287,64,Yes,No,4,1
TM2281,Reynolds PLC,Online Seller,East,Water Storage,Dealer,Small,359,36,No,No,0,0
TM2282,Harmon-Brewer,Distributor,West,Kitchenware,WhatsApp,Large,491,64,Yes,Yes,0,0
TM2283,Brooks PLC,Online Seller,North,Water Storage,WhatsApp,Large,713,69,Yes,Yes,0,0
TM2284,Jefferson-Smith,Distributor,East,Both,WhatsApp,Medium,794,68,No,Yes,5,1
TM2285,Daniel-Smith,Distributor,Central,Both,Website,Medium,170,25,No,Yes,1,0
TM2286,Delgado-Garcia,Distributor,East,Both,Reference,Large,619,54,No,Yes,2,1
TM2287,"Pace, Kent and Casey",Online Seller,East,Kitchenware,WhatsApp,Medium,754,46,No,No,2,0
TM2288,"Campbell, Davis and Davidson",Hotel Chain,West,Kitchenware,Reference,Small,428,46,Yes,No,2,1
TM2289,Walls-Cooper,Distributor,South,Both,WhatsApp,Medium,862,48,Yes,No,3,0
TM2290,Brewer Inc,Online Seller,Central,Both,Website,Small,642,65,No,No,0,0
TM2291,"Haas, Reyes and Gregory",Distributor,East,Both,Reference,Large,617,61,Yes,No,5,0
TM2292,Larsen-Huerta,Hotel Chain,South,Water Storage,Dealer,Large,394,8,Yes,Yes,5,1
TM2293,Montgomery-Graves,Online Seller,West,Water Storage,Exhibition,Medium,147,10,No,No,1,0
TM2294,Nguyen-Chang,Online Seller,Central,Kitchenware,Dealer,Small,458,32,No,No,4,0
TM2295,Mckay Ltd,Online Seller,North,Kitchenware,Exhibition,Large,738,41,No,No,5,0
TM2296,May-Reeves,Distributor,East,Water Storage,Website,Medium,380,43,Yes,No,2,0
TM2297,"Mccoy, Carter and Richardson",Retailer,South,Kitchenware,Reference,Medium,415,63,Yes,Yes,4,1
TM2298,Medina and Sons,Hotel Chain,North,Both,WhatsApp,Large,513,37,No,Yes,5,1
TM2299,"Bishop, Houston and Jackson",Retailer,Central,Kitchenware,Dealer,Small,827,66,Yes,No,4,1
TM2300,Rodriguez-Rodriguez,Distributor,North,Both,Reference,Medium,486,58,Yes,No,0,1
TM2301,Jenkins Group,Online Seller,West,Both,Reference,Small,421,38,Yes,No,0,1
TM2302,Mueller and Sons,Online Seller,West,Kitchenware,WhatsApp,Small,608,42,No,Yes,4,0
TM2303,Jones-Mason,Distributor,South,Kitchenware,Website,Medium,195,13,Yes,Yes,1,0
TM2304,Wilson-Brown,Retailer,East,Water Storage,Website,Large,223,26,No,Yes,3,0
TM2305,"Hopkins, Graham and Moore",Distributor,South,Water Storage,Exhibition,Small,908,57,Yes,No,0,0
TM2306,Fernandez-Mitchell,Distributor,West,Kitchenware,Reference,Medium,418,26,Yes,No,4,0
TM2307,Perez Group,Retailer,South,Both,Dealer,Large,538,16,Yes,Yes,0,0
TM2308,Levine and Sons,Online Seller,East,Water Storage,Website,Small,102,65,No,No,2,0
TM2309,Harvey-Johnston,Hotel Chain,North,Kitchenware,Reference,Medium,419,13,No,No,2,0
TM2310,Lopez-Johnson,Hotel Chain,East,Kitchenware,Exhibition,Large,669,50,No,Yes,2,0
TM2311,King Inc,Online Seller,North,Kitchenware,Website,Small,588,2,Yes,Yes,1,0
TM2312,"Green, Becker and Kelly",Retailer,North,Both,Website,Large,686,38,No,No,1,0
TM2313,"Meza, Mathis and Washington",Distributor,Central,Kitchenware,Website,Medium,910,15,Yes,Yes,3,1
TM2314,"Lopez, Marsh and Watts",Hotel Chain,East,Water Storage,Dealer,Medium,39,4,No,Yes,3,1
TM2315,"Mendoza, Wilson and Walker",Distributor,West,Kitchenware,Dealer,Medium,790,68,Yes,Yes,0,1
TM2316,Navarro-Howard,Distributor,North,Water Storage,Exhibition,Small,497,60,No,No,1,0
TM2317,Lopez-Welch,Retailer,East,Water Storage,Reference,Medium,141,42,No,Yes,3,1
TM2318,"Molina, Thomas and Cox",Distributor,South,Kitchenware,Dealer,Small,834,19,Yes,Yes,5,1
TM2319,Moore-Gentry,Hotel Chain,East,Both,Exhibition,Small,241,33,Yes,No,2,0
TM2320,Cunningham Ltd,Hotel Chain,Central,Both,Dealer,Large,914,35,Yes,No,3,1
TM2321,Yates-Rodriguez,Distributor,Central,Both,Exhibition,Large,937,50,Yes,Yes,1,1
TM2322,Evans-Stephens,Retailer,South,Kitchenware,Reference,Medium,21,62,No,No,1,0
TM2323,"Montoya, Morales and Walker",Hotel Chain,West,Kitchenware,Reference,Large,279,70,No,Yes,5,1
TM2324,"Kerr, Bennett and Smith",Online Seller,East,Kitchenware,WhatsApp,Medium,836,63,No,Yes,5,0
TM2325,Brown PLC,Online Seller,North,Water Storage,Reference,Large,36,70,Yes,Yes,1,0
TM2326,"Anthony, Lopez and Bennett",Retailer,North,Both,WhatsApp,Small,904,45,No,No,3,0
TM2327,Diaz LLC,Retailer,Central,Kitchenware,Reference,Large,209,19,Yes,Yes,1,0
TM2328,Walters PLC,Online Seller,Central,Both,Website,Large,890,68,Yes,No,4,1
TM2329,Strickland Group,Distributor,East,Kitchenware,Exhibition,Large,179,29,Yes,No,1,1
TM2330,Howe and Sons,Hotel Chain,East,Water Storage,Dealer,Medium,925,61,No,No,1,0
TM2331,Davis Inc,Online Seller,North,Kitchenware,WhatsApp,Large,579,40,Yes,Yes,0,0
TM2332,"Smith, Barrett and Chavez",Distributor,South,Water Storage,Website,Small,410,21,No,No,4,0
TM2333,"Scott, Ryan and Reed",Online Seller,North,Kitchenware,WhatsApp,Small,924,52,Yes,Yes,1,1
TM2334,Bishop PLC,Online Seller,East,Kitchenware,Exhibition,Large,328,68,Yes,No,1,0
TM2335,Perez-Wilson,Online Seller,North,Both,Dealer,Medium,167,10,No,No,0,0
TM2336,Cruz PLC,Online Seller,North,Both,Reference,Medium,609,22,No,No,1,0
TM2337,Davis Ltd,Retailer,Central,Both,WhatsApp,Small,900,64,No,No,0,0
TM2338,Hopkins-Phillips,Online Seller,East,Water Storage,Dealer,Medium,439,33,No,Yes,0,1
TM2339,Powell and Sons,Hotel Chain,South,Both,Reference,Small,615,56,No,Yes,5,1
TM2340,Gordon Ltd,Hotel Chain,Central,Both,Reference,Small,626,14,Yes,Yes,0,0
TM2341,Davis-Valdez,Distributor,East,Both,Dealer,Medium,844,51,Yes,No,5,0
TM2342,Armstrong Inc,Hotel Chain,Central,Both,Exhibition,Medium,842,56,Yes,Yes,4,1
TM2343,"Brady, Warren and Wood",Online Seller,North,Water Storage,Reference,Small,756,59,No,No,5,0
TM2344,"Turner, Watkins and Blackwell",Distributor,East,Water Storage,Exhibition,Medium,479,34,Yes,Yes,4,0
TM2345,Chavez PLC,Online Seller,West,Water Storage,Website,Medium,887,12,No,No,4,0
TM2346,"Newman, Allen and Cummings",Distributor,East,Water Storage,Exhibition,Large,102,52,No,No,5,0
TM2347,Russell-Anderson,Hotel Chain,South,Water Storage,Reference,Medium,355,57,No,Yes,1,1
TM2348,"Mccall, Thomas and Fernandez",Retailer,South,Both,WhatsApp,Large,727,72,No,Yes,3,0
TM2349,"Taylor, Robinson and Scott",Retailer,South,Kitchenware,Exhibition,Large,622,52,No,Yes,5,0
TM2350,Kim-Zamora,Online Seller,West,Kitchenware,Reference,Small,875,38,Yes,No,1,1
TM2351,Chan-Moore,Retailer,South,Both,Website,Large,290,4,No,Yes,5,0
TM2352,Anderson PLC,Distributor,South,Water Storage,Website,Small,22,38,Yes,Yes,4,1
TM2353,Mcintosh-Singh,Hotel Chain,West,Both,Dealer,Large,206,53,Yes,No,5,1
TM2354,"Poole, Holloway and Myers",Hotel Chain,East,Both,WhatsApp,Medium,451,48,No,Yes,2,0
TM2355,"Thompson, Becker and Ayala",Retailer,South,Water Storage,Website,Large,602,17,Yes,No,4,1
TM2356,Wells LLC,Distributor,East,Both,Dealer,Small,486,35,Yes,No,4,1
TM2357,Simon-Rivera,Hotel Chain,North,Kitchenware,Exhibition,Large,469,72,Yes,No,3,0
TM2358,Baldwin-Ingram,Distributor,North,Both,WhatsApp,Small,987,36,No,Yes,5,0
TM2359,"Barnes, Nunez and Osborne",Hotel Chain,South,Water Storage,Website,Large,472,40,No,No,1,0
TM2360,Hanson Group,Hotel Chain,South,Both,Dealer,Medium,893,1,Yes,No,4,1
TM2361,"Murphy, Acosta and Harrison",Retailer,Central,Kitchenware,Dealer,Medium,757,21,Yes,Yes,4,1
TM2362,"Johnson, Alexander and Taylor",Distributor,South,Kitchenware,Reference,Large,132,43,Yes,Yes,3,1
TM2363,Brown LLC,Hotel Chain,West,Water Storage,Reference,Small,877,44,Yes,Yes,2,1
TM2364,Tate LLC,Hotel Chain,East,Water Storage,Exhibition,Small,276,52,Yes,Yes,2,0
TM2365,"Foster, Pierce and Gonzalez",Retailer,East,Water Storage,Exhibition,Large,273,3,Yes,Yes,5,1
TM2366,Collier-Nichols,Distributor,North,Both,Exhibition,Small,344,50,No,Yes,4,0
TM2367,Mccoy-Salazar,Retailer,South,Kitchenware,Dealer,Medium,196,69,Yes,No,0,0
TM2368,"Davis, Cruz and Mendez",Distributor,Central,Water Storage,Dealer,Small,922,57,Yes,Yes,3,1
TM2369,Manning-Gardner,Retailer,Central,Kitchenware,WhatsApp,Medium,120,45,Yes,Yes,0,1
TM2370,Curtis-Dudley,Distributor,Central,Water Storage,Reference,Large,571,50,No,Yes,5,0
TM2371,"Everett, Fuller and Graham",Online Seller,South,Water Storage,Website,Small,993,63,Yes,No,0,0
TM2372,"Jones, Cruz and Gonzalez",Hotel Chain,Central,Kitchenware,Dealer,Small,689,42,No,Yes,2,1
TM2373,Johnson and Sons,Hotel Chain,South,Water Storage,Reference,Medium,455,49,Yes,No,0,1
TM2374,"Valdez, Ramos and Ward",Online Seller,Central,Water Storage,Dealer,Medium,323,64,No,Yes,4,0
TM2375,Huffman LLC,Distributor,North,Water Storage,Dealer,Large,931,70,Yes,No,5,1
TM2376,Nguyen-Carr,Retailer,North,Water Storage,Reference,Small,370,69,Yes,No,5,1
TM2377,Calderon-Schmidt,Distributor,Central,Water Storage,Exhibition,Small,111,59,Yes,Yes,5,1
TM2378,Robinson-Townsend,Distributor,West,Kitchenware,Dealer,Large,637,2,Yes,No,1,0
TM2379,Webster Ltd,Retailer,East,Kitchenware,Website,Large,843,43,Yes,No,1,0
TM2380,Hester-Cannon,Hotel Chain,North,Kitchenware,Website,Large,262,34,No,No,1,0
TM2381,Webb Group,Online Seller,West,Both,Exhibition,Medium,853,53,No,No,1,0
TM2382,Carter Inc,Hotel Chain,East,Both,Exhibition,Large,719,51,Yes,No,1,0
TM2383,Jensen PLC,Distributor,North,Both,Exhibition,Small,172,63,Yes,Yes,4,1
TM2384,Pierce-Castro,Online Seller,West,Water Storage,Dealer,Medium,301,34,Yes,Yes,3,1
TM2385,"Miller, Hodges and Villarreal",Distributor,North,Both,Reference,Small,140,67,Yes,No,3,1
TM2386,Rogers LLC,Distributor,North,Water Storage,Website,Small,790,9,Yes,No,4,1
TM2387,"Taylor, Lindsey and Watkins",Distributor,West,Both,Exhibition,Large,966,65,Yes,Yes,5,1
TM2388,Howard-Wu,Retailer,South,Water Storage,WhatsApp,Small,368,60,Yes,Yes,3,1
TM2389,Deleon LLC,Online Seller,Central,Kitchenware,Website,Small,652,25,No,No,0,0
TM2390,Reed Ltd,Retailer,South,Both,Dealer,Medium,580,21,Yes,No,0,1
TM2391,Brennan-Rivera,Retailer,West,Both,Dealer,Small,643,22,No,No,0,1
TM2392,King-Burton,Retailer,South,Kitchenware,Reference,Small,586,8,No,Yes,1,0
TM2393,Johnson PLC,Retailer,Central,Both,Exhibition,Small,674,61,No,No,5,0
TM2394,Tucker-Allen,Hotel Chain,South,Both,Reference,Large,266,45,No,No,1,0
TM2395,Ruiz-Snyder,Online Seller,South,Kitchenware,WhatsApp,Large,758,23,No,No,1,0
TM2396,Dominguez-Rush,Retailer,West,Water Storage,Website,Small,480,53,Yes,No,1,0
TM2397,Smith-Marshall,Online Seller,South,Water Storage,Reference,Medium,481,58,No,No,3,0
TM2398,"Parker, Silva and Williams",Online Seller,West,Kitchenware,Dealer,Small,261,28,Yes,Yes,5,1
TM2399,Anderson-Terry,Online Seller,West,Both,Reference,Medium,669,40,Yes,No,1,1
TM2400,Lucas-Jones,Hotel Chain,East,Both,Reference,Small,214,28,No,Yes,5,1
TM2401,Maynard-Murphy,Hotel Chain,South,Water Storage,Exhibition,Large,221,50,Yes,No,5,0
TM2402,Johnson-Klein,Distributor,West,Both,Website,Small,431,41,No,Yes,5,1
TM2403,"Duncan, Marsh and Wolf",Hotel Chain,East,Both,Dealer,Large,762,5,Yes,Yes,0,1
TM2404,Andersen Inc,Retailer,East,Kitchenware,WhatsApp,Medium,217,20,Yes,No,0,0
TM2405,"Jimenez, Thompson and Osborne",Online Seller,Central,Water Storage,Reference,Medium,730,23,No,No,0,0
TM2406,"Bonilla, Aguirre and Daniel",Distributor,South,Kitchenware,Reference,Small,555,53,Yes,No,5,0
TM2407,Stanton-Ali,Distributor,North,Both,Website,Medium,109,6,Yes,No,3,1
TM2408,Myers Group,Distributor,North,Both,WhatsApp,Medium,608,24,No,Yes,3,0
TM2409,"Bennett, Nelson and Oliver",Online Seller,East,Kitchenware,WhatsApp,Small,191,18,No,No,1,0
TM2410,Williams Ltd,Distributor,East,Water Storage,Exhibition,Medium,627,64,Yes,No,1,0
TM2411,Salas Group,Online Seller,South,Both,WhatsApp,Large,935,4,No,No,1,1
TM2412,"Rose, Bailey and Cummings",Distributor,East,Water Storage,Reference,Medium,355,6,No,No,5,1
TM2413,Bradley Ltd,Retailer,South,Both,Exhibition,Large,597,3,No,No,1,0
TM2414,"Curtis, Jennings and Miller",Hotel Chain,West,Kitchenware,WhatsApp,Large,394,43,No,No,3,0
TM2415,Lee-Torres,Distributor,East,Both,WhatsApp,Large,207,63,No,No,0,0
TM2416,Glover-Bullock,Retailer,East,Both,Exhibition,Small,840,17,Yes,Yes,0,1
TM2417,"Jackson, Patterson and White",Retailer,South,Both,Website,Small,894,10,Yes,Yes,5,1
TM2418,Black LLC,Retailer,South,Both,Reference,Large,904,43,Yes,Yes,0,0
TM2419,Rivera PLC,Distributor,North,Kitchenware,Exhibition,Large,984,12,Yes,No,5,1
TM2420,"Reed, Carrillo and Long",Retailer,North,Water Storage,WhatsApp,Large,552,25,No,Yes,5,0
TM2421,"Herman, Bentley and Johnston",Distributor,West,Water Storage,Dealer,Small,463,24,Yes,Yes,1,0
TM2422,"Baker, Young and Sullivan",Online Seller,South,Both,Dealer,Small,726,16,Yes,Yes,1,0
TM2423,Nguyen-Nunez,Distributor,South,Water Storage,Dealer,Medium,625,53,No,Yes,3,1
TM2424,Davis-Taylor,Online Seller,South,Both,Exhibition,Large,921,33,No,Yes,0,1
TM2425,Gentry Inc,Hotel Chain,East,Both,Exhibition,Large,783,56,Yes,No,0,0
TM2426,Wyatt PLC,Retailer,East,Both,WhatsApp,Large,707,9,No,No,3,0
