lead_id,company_name,company_type,region,product_interest,inquiry_channel,company_size,order_quantity_est,response_time_hrs,quotation_shared,catalog_requested,followups,conversion_status
TM2412,"Brown, Hall and Walton",Distributor,Central,Kitchenware,Exhibition,Medium,820,69,Yes,Yes,3,1
TM2413,Horne-Cabrera,Distributor,North,Water Storage,Website,Medium,918,43,Yes,Yes,4,0
TM2414,"Powell, Strickland and Williams",Online Seller,North,Water Storage,WhatsApp,Medium,781,58,Yes,Yes,5,0
TM2415,Garcia-Harmon,Retailer,East,Kitchenware,Website,Small,249,6,Yes,Yes,1,0
TM2416,Solis LLC,Online Seller,West,Kitchenware,Reference,Small,643,18,Yes,Yes,5,1
TM2417,Hahn Inc,Distributor,East,Both,WhatsApp,Large,452,20,Yes,Yes,3,0
TM2418,Walters-Campbell,Distributor,East,Kitchenware,Dealer,Small,710,54,Yes,Yes,1,0
TM2419,Anderson-Hodges,Distributor,West,Kitchenware,Reference,Small,726,22,No,No,3,0
TM2420,Perez and Sons,Distributor,West,Water Storage,Website,Large,866,57,No,No,2,1
TM2421,Anderson Ltd,Retailer,South,Water Storage,WhatsApp,Medium,801,69,No,Yes,4,0
TM2422,"Clark, Walton and Schwartz",Distributor,North,Kitchenware,Dealer,Small,583,62,No,Yes,0,0
TM2423,Mcintosh-Simmons,Distributor,South,Kitchenware,Exhibition,Large,888,70,Yes,Yes,4,0
TM2424,Henderson-Peterson,Online Seller,Central,Both,Exhibition,Medium,277,43,Yes,Yes,0,0
TM2425,Mcdonald LLC,Distributor,South,Kitchenware,Exhibition,Large,161,57,Yes,No,5,1
TM2426,Weaver Inc,Retailer,East,Water Storage,Website,Large,292,44,Yes,Yes,0,1
TM2427,"Gibbs, Douglas and Miller",Retailer,North,Kitchenware,WhatsApp,Small,785,11,Yes,Yes,3,1
TM2428,Garcia-Baker,Retailer,West,Both,WhatsApp,Small,816,4,Yes,No,2,0
TM2429,Frederick Group,Retailer,Central,Both,WhatsApp,Medium,277,21,Yes,Yes,4,1
TM2430,Johnson-Sosa,Hotel Chain,East,Water Storage,Dealer,Small,164,23,No,Yes,2,0
TM2431,Owens-Williams,Retailer,Central,Water Storage,Reference,Small,55,7,Yes,No,1,0
TM2432,Padilla-Soto,Online Seller,North,Water Storage,Dealer,Medium,552,20,No,No,4,0
TM2433,Summers-Parker,Hotel Chain,South,Water Storage,Dealer,Small,339,48,Yes,No,2,1
TM2434,Lopez Inc,Hotel Chain,North,Both,Exhibition,Large,491,7,No,Yes,1,0
TM2435,Taylor Inc,Hotel Chain,Central,Water Storage,Exhibition,Large,807,68,Yes,Yes,0,0
TM2436,Castro PLC,Retailer,North,Water Storage,WhatsApp,Large,137,72,Yes,No,5,1
TM2437,Gordon Group,Distributor,Central,Water Storage,Reference,Small,538,25,No,Yes,4,1
TM2438,Thomas-Hill,Hotel Chain,East,Kitchenware,Website,Large,77,19,No,No,5,0
TM2439,Floyd-Rivera,Online Seller,West,Water Storage,Website,Small,258,54,Yes,No,5,1
TM2440,Richmond-Smith,Hotel Chain,South,Kitchenware,WhatsApp,Medium,94,60,Yes,No,2,1
TM2441,Vaughan-Curtis,Hotel Chain,South,Water Storage,WhatsApp,Medium,897,6,Yes,No,1,1
TM2442,Higgins LLC,Online Seller,East,Both,Website,Medium,206,3,Yes,No,3,0
TM2443,Keller and Sons,Online Seller,East,Both,Dealer,Large,527,3,Yes,Yes,2,0
TM2444,Haas-Ortiz,Distributor,East,Water Storage,Website,Medium,634,8,No,Yes,2,1
TM2445,Dickson LLC,Retailer,East,Kitchenware,Website,Small,223,46,Yes,No,4,0
TM2446,"Roberts, Medina and Hill",Retailer,West,Both,Website,Small,835,14,Yes,Yes,5,0
TM2447,Mack-Cook,Hotel Chain,North,Both,Exhibition,Large,213,31,Yes,Yes,3,0
TM2448,Paul-Kelly,Hotel Chain,East,Kitchenware,Exhibition,Medium,885,5,Yes,Yes,4,1
TM2449,"White, Holmes and Molina",Hotel Chain,East,Water Storage,Exhibition,Medium,993,65,No,Yes,0,1
TM2450,Acosta and Sons,Distributor,North,Kitchenware,Dealer,Small,352,54,Yes,Yes,4,0
TM2451,Mccarthy-Anderson,Retailer,South,Both,Reference,Medium,493,64,No,No,4,0
TM2452,Nelson-Navarro,Hotel Chain,North,Both,Website,Medium,386,45,Yes,Yes,0,0
TM2453,"Webster, Ferguson and Clark",Retailer,North,Both,Dealer,Medium,121,70,No,Yes,1,0
TM2454,Walker-Henderson,Hotel Chain,East,Kitchenware,Dealer,Small,784,53,Yes,Yes,5,0
TM2455,Byrd-Fields,Distributor,Central,Both,Dealer,Small,85,31,No,No,2,0
TM2456,Hernandez-Wilson,Retailer,North,Water Storage,Exhibition,Large,773,38,Yes,No,5,0
TM2457,Gutierrez-Estes,Online Seller,North,Water Storage,Website,Medium,968,51,No,No,5,0
TM2458,Williams LLC,Retailer,North,Both,Website,Medium,809,3,Yes,Yes,0,0
TM2459,"Edwards, Sanchez and Mendoza",Distributor,East,Water Storage,Reference,Large,100,4,No,Yes,5,0
TM2460,Campbell-Johnson,Online Seller,South,Kitchenware,Website,Small,270,44,No,Yes,3,0
TM2461,Pena Ltd,Distributor,West,Both,Exhibition,Medium,651,63,No,Yes,4,0
TM2462,Anderson PLC,Online Seller,East,Both,Exhibition,Small,257,39,Yes,No,1,0
TM2463,Webster-Quinn,Distributor,West,Both,Dealer,Large,925,68,Yes,No,0,0
TM2464,"Gonzalez, Boyd and Roberts",Online Seller,Central,Both,Exhibition,Small,114,48,No,Yes,4,1
TM2465,"Smith, Terrell and Rogers",Online Seller,Central,Both,Exhibition,Medium,302,24,Yes,No,2,0
TM2466,"Berry, Wood and Goodwin",Distributor,West,Both,Dealer,Large,975,54,No,No,4,1
TM2467,Meyer Ltd,Hotel Chain,North,Both,WhatsApp,Small,558,47,No,Yes,1,0
TM2468,Mack and Sons,Retailer,East,Kitchenware,Dealer,Medium,593,25,Yes,Yes,0,0
TM2469,"Gibson, Davis and Roberts",Distributor,East,Kitchenware,Reference,Medium,587,72,Yes,No,4,1
TM2470,Taylor Inc,Hotel Chain,South,Water Storage,Exhibition,Medium,792,54,Yes,No,1,1
TM2471,Schroeder PLC,Online Seller,Central,Both,Website,Large,631,29,No,No,5,0
TM2472,Wood LLC,Distributor,Central,Kitchenware,WhatsApp,Small,928,45,No,Yes,1,1
TM2473,Harris-Johnson,Hotel Chain,East,Kitchenware,Dealer,Small,425,46,Yes,No,5,0
TM2474,"King, Chavez and Kerr",Hotel Chain,Central,Water Storage,WhatsApp,Medium,655,10,Yes,Yes,4,0
TM2475,Miller Ltd,Hotel Chain,North,Both,Website,Small,836,68,No,No,0,0
TM2476,"Nguyen, Bailey and Porter",Distributor,East,Water Storage,Dealer,Small,256,40,No,Yes,0,1
TM2477,Porter Ltd,Distributor,West,Kitchenware,Exhibition,Small,693,66,No,No,3,0
TM2478,Joseph LLC,Retailer,North,Water Storage,Dealer,Small,86,11,Yes,No,0,0
TM2479,Morgan PLC,Retailer,West,Both,Exhibition,Large,673,36,Yes,No,5,1
TM2480,Gonzales-Schroeder,Online Seller,North,Water Storage,Reference,Small,893,67,Yes,No,5,0
TM2481,Robinson and Sons,Distributor,North,Both,WhatsApp,Small,662,36,No,Yes,3,0
TM2482,Price and Sons,Online Seller,West,Kitchenware,Exhibition,Large,975,58,Yes,No,3,1
TM2483,Smith Inc,Distributor,East,Kitchenware,Dealer,Small,773,63,No,No,0,1
TM2484,Williams PLC,Retailer,East,Kitchenware,Reference,Large,700,69,No,Yes,1,0
TM2485,"Murray, Hayes and Williams",Hotel Chain,South,Kitchenware,Website,Medium,376,22,Yes,No,3,0
TM2486,"Cole, Johnson and Craig",Retailer,West,Kitchenware,Website,Small,704,14,Yes,Yes,0,0
TM2487,Howell-Curtis,Distributor,West,Kitchenware,Dealer,Large,335,17,No,No,4,0
TM2488,"Montgomery, Patel and Vazquez",Online Seller,West,Kitchenware,Website,Small,468,10,No,No,2,0
TM2489,"Murphy, Reed and Walker",Distributor,Central,Water Storage,Exhibition,Small,894,51,No,Yes,0,0
TM2490,Kelly-Walton,Online Seller,North,Kitchenware,Reference,Small,708,33,Yes,No,3,0
TM2491,Williams-Robinson,Distributor,West,Both,Reference,Large,535,22,Yes,Yes,0,1
TM2492,Williams-Skinner,Retailer,West,Both,Dealer,Small,114,25,No,No,1,0
TM2493,Thompson PLC,Online Seller,West,Both,Dealer,Medium,249,55,Yes,Yes,0,1
TM2494,"Fleming, Martinez and Vaughan",Distributor,Central,Both,WhatsApp,Medium,39,44,Yes,No,5,0
TM2495,"Moore, Velasquez and Richardson",Hotel Chain,West,Both,Exhibition,Medium,499,8,No,No,1,1
TM2496,Grimes-Reed,Distributor,North,Water Storage,Exhibition,Medium,563,19,Yes,Yes,1,0
TM2497,"Jones, Garner and Powers",Online Seller,East,Both,Website,Small,412,47,Yes,No,4,1
TM2498,Richardson LLC,Retailer,East,Water Storage,Dealer,Small,760,10,Yes,Yes,4,0
TM2499,Smith LLC,Hotel Chain,West,Both,Exhibition,Large,614,69,No,Yes,3,1
TM2500,Barron Ltd,Online Seller,Central,Kitchenware,Website,Small,923,5,No,Yes,4,1
TM2501,Johnson and Sons,Distributor,Central,Water Storage,Dealer,Large,718,33,No,Yes,2,1
TM2502,Jones-West,Online Seller,Central,Both,Dealer,Large,77,11,No,No,3,1
TM2503,Osborn Ltd,Hotel Chain,North,Both,Reference,Small,375,23,Yes,No,3,0
TM2504,"Tran, Joyce and Bradford",Distributor,Central,Both,Website,Small,966,58,No,No,0,1
TM2505,Gray-Jones,Retailer,West,Water Storage,Dealer,Large,514,50,Yes,No,4,0
TM2506,Reynolds Group,Distributor,South,Water Storage,Dealer,Large,210,64,Yes,No,5,0
TM2507,White Group,Hotel Chain,South,Both,Website,Medium,63,35,Yes,No,3,0
TM2508,Watson-Beard,Online Seller,West,Both,Exhibition,Small,699,16,Yes,No,4,0
TM2509,Estrada-Nguyen,Online Seller,East,Water Storage,WhatsApp,Small,966,68,No,No,4,0
TM2510,Manning-Taylor,Distributor,East,Both,WhatsApp,Small,663,32,Yes,No,3,1
TM2511,Schmidt-Gray,Distributor,South,Both,Dealer,Small,358,52,Yes,No,0,1
TM2512,"Rodriguez, Eaton and Williams",Online Seller,South,Both,WhatsApp,Large,964,62,Yes,No,3,0
TM2513,"Mueller, Moran and Webb",Distributor,West,Both,Website,Large,237,44,No,Yes,1,1
TM2514,Wilson-Wilson,Retailer,Central,Both,Reference,Medium,384,4,No,No,3,1
TM2515,"Mitchell, Myers and Evans",Online Seller,North,Both,WhatsApp,Medium,801,37,No,Yes,0,0
TM2516,"Olsen, Wright and Johnson",Retailer,Central,Both,Exhibition,Small,945,62,No,Yes,0,0
TM2517,Garrison Group,Online Seller,Central,Kitchenware,WhatsApp,Small,98,47,Yes,No,2,0
TM2518,Martinez-Fisher,Online Seller,West,Kitchenware,WhatsApp,Medium,217,14,Yes,Yes,2,1
TM2519,Morales-Nguyen,Distributor,West,Water Storage,Dealer,Small,253,55,No,No,0,0
TM2520,"Brooks, Flores and Erickson",Online Seller,South,Both,Exhibition,Medium,983,12,Yes,No,1,0
TM2521,"Perez, Wade and Johnson",Retailer,Central,Both,Reference,Large,71,17,No,Yes,2,0
TM2522,Love-Wilson,Distributor,Central,Both,Dealer,Medium,421,21,Yes,No,4,1
TM2523,"Good, Pineda and Duffy",Hotel Chain,West,Kitchenware,WhatsApp,Large,528,54,No,No,2,0
TM2524,"Robinson, Taylor and Boone",Distributor,South,Water Storage,WhatsApp,Large,355,36,No,No,2,1
TM2525,Maldonado-Clark,Online Seller,Central,Water Storage,Website,Large,141,39,Yes,Yes,5,0
TM2526,Jackson-Turner,Online Seller,North,Kitchenware,Exhibition,Small,53,20,No,No,5,0
TM2527,"Mahoney, Baker and Franklin",Distributor,North,Kitchenware,Website,Large,908,15,No,No,0,0
TM2528,"Levy, Garrett and Roberts",Online Seller,East,Water Storage,Exhibition,Large,218,55,Yes,Yes,2,0
TM2529,Richardson-Davis,Hotel Chain,West,Both,Dealer,Large,512,19,No,Yes,3,0
TM2530,Bell Inc,Hotel Chain,East,Both,Reference,Small,774,1,Yes,No,4,1
TM2531,"Larson, Walker and Murphy",Distributor,East,Water Storage,Website,Small,548,28,Yes,Yes,5,0
TM2532,Cannon-Harvey,Retailer,South,Kitchenware,Dealer,Small,909,1,No,Yes,0,0
TM2533,Knox-Livingston,Retailer,North,Both,Website,Medium,278,63,Yes,Yes,5,0
TM2534,"Pineda, Valenzuela and Thomas",Online Seller,North,Both,Website,Medium,423,67,Yes,No,1,1
TM2535,"Mitchell, Turner and Allen",Online Seller,West,Water Storage,WhatsApp,Medium,774,47,No,No,1,0
TM2536,Ruiz Group,Retailer,East,Kitchenware,Dealer,Small,533,59,No,Yes,5,0
TM2537,Rodriguez-Conley,Retailer,Central,Kitchenware,Reference,Small,670,61,Yes,Yes,3,1
TM2538,"Freeman, Palmer and Perkins",Distributor,West,Both,Website,Large,681,24,Yes,No,1,0
TM2539,Jacobs Ltd,Distributor,West,Kitchenware,Exhibition,Large,447,42,Yes,No,1,0
TM2540,"Lopez, Watts and Salazar",Distributor,South,Kitchenware,WhatsApp,Large,382,32,Yes,No,4,1
TM2541,Jones Group,Online Seller,West,Kitchenware,Reference,Large,670,60,No,Yes,1,1
TM2542,Brown and Sons,Online Seller,South,Kitchenware,Dealer,Medium,277,33,No,Yes,1,1
TM2543,Taylor-Aguilar,Hotel Chain,North,Kitchenware,Dealer,Small,460,9,Yes,Yes,2,0
TM2544,Johnson-Parks,Hotel Chain,Central,Water Storage,Exhibition,Small,512,42,Yes,Yes,1,0
TM2545,"Acosta, Walker and Berry",Retailer,South,Water Storage,Reference,Large,819,7,Yes,Yes,0,1
TM2546,Stafford-Goodwin,Online Seller,Central,Water Storage,Dealer,Large,916,60,No,No,5,0
TM2547,"Hines, Martinez and Anderson",Online Seller,Central,Water Storage,Website,Small,662,69,No,Yes,0,0
TM2548,"Sanders, Golden and Jones",Online Seller,East,Kitchenware,Reference,Large,93,42,Yes,No,0,0
TM2549,Gonzales Ltd,Distributor,South,Both,Dealer,Small,33,20,Yes,No,5,0
TM2550,Petersen-George,Online Seller,South,Water Storage,WhatsApp,Large,898,66,Yes,Yes,4,1
TM2551,"Roberts, Daniels and Hatfield",Retailer,Central,Water Storage,Reference,Small,225,64,Yes,Yes,1,0
TM2552,"Guzman, Pineda and Porter",Distributor,South,Kitchenware,Website,Small,130,59,No,No,5,0
TM2553,Myers-Ortiz,Retailer,Central,Both,Exhibition,Small,125,49,No,Yes,1,1
TM2554,Mack Group,Retailer,North,Both,Exhibition,Medium,149,44,No,Yes,1,1
TM2555,"Lewis, Sandoval and Thomas",Distributor,North,Water Storage,Dealer,Small,451,49,No,Yes,4,0
TM2556,"Long, Garcia and Pittman",Distributor,West,Both,WhatsApp,Large,116,20,No,Yes,0,0
TM2557,"Rush, Smith and Martinez",Retailer,Central,Both,Reference,Large,547,18,No,Yes,4,1
TM2558,Greene-Francis,Distributor,South,Both,WhatsApp,Medium,141,3,Yes,No,2,1
TM2559,Tate-Cook,Retailer,North,Kitchenware,Dealer,Large,363,17,No,Yes,0,0
TM2560,"Roy, Mayo and Johnson",Hotel Chain,North,Kitchenware,WhatsApp,Small,444,46,No,No,3,0
TM2561,Wilson-Wilkins,Distributor,South,Kitchenware,WhatsApp,Small,919,20,Yes,Yes,3,1
TM2562,Blake-Long,Hotel Chain,North,Water Storage,Dealer,Small,500,30,No,No,0,0
TM2563,Wallace Inc,Retailer,West,Both,Exhibition,Medium,446,3,No,Yes,1,0
TM2564,Bender and Sons,Online Seller,Central,Both,Exhibition,Medium,337,34,Yes,Yes,1,1
TM2565,"Moreno, Robinson and Williams",Online Seller,North,Kitchenware,Exhibition,Small,27,47,No,No,4,1
TM2566,"Miller, Williams and Gutierrez",Hotel Chain,East,Water Storage,WhatsApp,Large,76,48,No,No,2,0
TM2567,"Roberts, Obrien and Prince",Distributor,South,Water Storage,Reference,Small,150,33,No,No,0,0
TM2568,Miller and Sons,Retailer,North,Both,Exhibition,Small,222,4,No,Yes,0,0
TM2569,"Gould, Hinton and Maldonado",Online Seller,North,Water Storage,Website,Medium,538,6,Yes,Yes,5,1
TM2570,Cook PLC,Hotel Chain,North,Kitchenware,Dealer,Small,899,14,No,Yes,3,0
TM2571,"Harrell, Francis and Esparza",Retailer,West,Water Storage,Exhibition,Small,65,60,Yes,No,0,1
TM2572,"Juarez, Wilson and Wong",Online Seller,East,Both,WhatsApp,Medium,317,26,No,Yes,0,1
TM2573,Mills PLC,Retailer,North,Both,Reference,Small,367,69,No,No,3,1
TM2574,"Paul, Blackwell and Murphy",Online Seller,West,Kitchenware,Website,Small,584,1,No,Yes,5,1
TM2575,"Allen, Rogers and Hernandez",Distributor,Central,Water Storage,Website,Medium,954,33,No,No,3,1
TM2576,Hansen LLC,Retailer,East,Both,Exhibition,Large,256,18,No,Yes,0,0
TM2577,Carter-Ware,Online Seller,West,Water Storage,Reference,Small,328,43,Yes,Yes,0,0
TM2578,Howard PLC,Hotel Chain,West,Kitchenware,WhatsApp,Small,30,34,Yes,Yes,5,0
TM2579,Roach-Brock,Online Seller,Central,Kitchenware,WhatsApp,Small,693,9,No,Yes,0,0
TM2580,Gonzales and Sons,Retailer,Central,Water Storage,Dealer,Medium,961,51,No,Yes,5,0
TM2581,Barnes-Woods,Hotel Chain,Central,Water Storage,Exhibition,Medium,401,72,No,Yes,3,1
TM2582,Sims-Anderson,Retailer,South,Kitchenware,Reference,Medium,985,7,No,No,4,0
TM2583,"Harrington, Smith and Burch",Distributor,South,Water Storage,Reference,Small,225,66,No,Yes,4,0
TM2584,Thornton-Lucero,Retailer,North,Both,WhatsApp,Small,914,56,Yes,Yes,1,0
TM2585,Graham-Perry,Hotel Chain,Central,Kitchenware,Exhibition,Small,430,8,Yes,Yes,5,1
TM2586,"Coleman, Dean and Kelly",Online Seller,North,Both,Exhibition,Small,388,66,No,Yes,0,0
TM2587,Porter-Acevedo,Hotel Chain,North,Both,Dealer,Large,650,38,Yes,Yes,4,1
TM2588,"Mack, Castro and Hayden",Online Seller,East,Both,Website,Small,786,16,No,No,4,0
TM2589,Cox Inc,Distributor,Central,Water Storage,Dealer,Medium,458,2,Yes,Yes,0,0
TM2590,"Mcneil, Santana and Quinn",Retailer,West,Water Storage,WhatsApp,Medium,692,12,Yes,Yes,3,0
TM2591,White-Davis,Online Seller,Central,Water Storage,Exhibition,Large,694,11,Yes,No,5,1
TM2592,Johnson Ltd,Online Seller,South,Both,Reference,Large,935,65,Yes,No,5,1
TM2593,Campos-Martinez,Hotel Chain,North,Water Storage,Exhibition,Large,373,30,Yes,No,0,1
TM2594,Hughes Ltd,Hotel Chain,North,Water Storage,Reference,Small,516,71,Yes,Yes,3,0
TM2595,"Fisher, Murphy and Ward",Distributor,East,Both,Reference,Medium,119,59,No,Yes,2,1
TM2596,Jackson and Sons,Hotel Chain,East,Both,Reference,Medium,569,32,No,No,0,0
TM2597,Morales-Fisher,Online Seller,South,Kitchenware,Reference,Small,166,72,No,Yes,3,0
TM2598,Smith Group,Online Seller,Central,Kitchenware,Reference,Medium,565,70,Yes,Yes,4,1
TM2599,Martinez Ltd,Distributor,East,Both,Reference,Large,723,65,Yes,Yes,3,0
TM2600,Flores-Day,Online Seller,West,Water Storage,Website,Large,465,9,No,Yes,4,1
TM2601,Tate Ltd,Retailer,East,Kitchenware,Website,Small,610,32,No,Yes,1,1
TM2602,Sampson-Thomas,Retailer,South,Kitchenware,Reference,Large,427,1,No,Yes,1,0
TM2603,"Mills, Webb and Reid",Online Seller,East,Both,Dealer,Small,420,43,Yes,Yes,2,1
TM2604,Oliver and Sons,Online Seller,East,Water Storage,Website,Medium,137,13,No,No,5,0
TM2605,"Turner, Wise and Farley",Distributor,East,Water Storage,Exhibition,Large,436,52,Yes,No,5,0
TM2606,"Williamson, Taylor and Jones",Retailer,Central,Kitchenware,WhatsApp,Large,561,70,Yes,Yes,3,0
TM2607,Ferguson-Santos,Distributor,North,Water Storage,Exhibition,Medium,287,53,Yes,Yes,2,1
TM2608,Brandt LLC,Hotel Chain,West,Water Storage,Dealer,Medium,641,69,Yes,No,5,1
TM2609,"Hanson, Frye and Brown",Hotel Chain,East,Both,Reference,Large,329,12,No,No,4,0
TM2610,Williams-Sims,Online Seller,North,Kitchenware,Exhibition,Large,148,24,Yes,No,2,0
TM2611,Kidd-Hughes,Hotel Chain,North,Water Storage,Exhibition,Small,495,11,No,Yes,1,1
TM2612,"Hernandez, Armstrong and Davis",Hotel Chain,South,Water Storage,WhatsApp,Small,430,17,Yes,No,2,0
TM2613,Gonzalez-Allen,Retailer,West,Water Storage,Exhibition,Small,35,39,Yes,No,4,1
TM2614,Smith-Owen,Online Seller,South,Kitchenware,WhatsApp,Medium,394,36,No,No,3,0
TM2615,Brown-Smith,Online Seller,West,Water Storage,Website,Small,849,40,No,No,2,0
TM2616,"Coffey, Lopez and Williams",Hotel Chain,East,Both,Exhibition,Large,471,40,No,Yes,1,1
TM2617,Martin-Carter,Retailer,West,Kitchenware,Website,Medium,274,52,No,Yes,5,0
TM2618,Brown and Sons,Hotel Chain,East,Both,WhatsApp,Small,121,51,No,No,1,1
TM2619,Wood LLC,Retailer,West,Kitchenware,Website,Small,189,20,No,Yes,3,0
TM2620,Valdez PLC,Hotel Chain,West,Water Storage,Reference,Small,792,41,Yes,No,0,0
TM2621,"Herrera, Medina and Castaneda",Distributor,East,Both,Exhibition,Small,391,65,No,No,0,0
TM2622,Johnson-Christensen,Retailer,North,Water Storage,Dealer,Large,415,62,No,Yes,1,1
TM2623,Smith LLC,Distributor,Central,Both,WhatsApp,Medium,963,2,No,No,1,1
TM2624,Ho and Sons,Hotel Chain,East,Kitchenware,Reference,Small,160,15,Yes,Yes,1,0
TM2625,"Mathis, Miller and Montoya",Distributor,West,Water Storage,Website,Medium,364,50,Yes,No,4,0
TM2626,Wright Ltd,Distributor,East,Water Storage,Dealer,Small,327,17,Yes,Yes,4,0
TM2627,Shepherd-Webster,Online Seller,East,Water Storage,Exhibition,Small,702,55,No,No,5,0
TM2628,Shelton Group,Hotel Chain,East,Both,Website,Small,875,10,Yes,Yes,1,0
TM2629,Keller-Chang,Hotel Chain,East,Both,Dealer,Large,758,63,Yes,No,3,1
TM2630,"Zamora, Perez and Wilson",Hotel Chain,South,Kitchenware,WhatsApp,Large,666,22,No,Yes,0,0
TM2631,Ward-Ali,Hotel Chain,South,Kitchenware,Reference,Medium,741,2,Yes,Yes,4,1
TM2632,"Rodgers, Wallace and Carey",Distributor,North,Water Storage,WhatsApp,Large,660,25,Yes,No,4,1
TM2633,Griffin-Rojas,Distributor,East,Both,Dealer,Large,859,19,No,Yes,2,1
TM2634,Meza-Russell,Online Seller,North,Kitchenware,Exhibition,Large,80,51,No,No,4,0
TM2635,"Ramirez, Rodriguez and Rosario",Retailer,West,Water Storage,Website,Medium,270,33,No,No,2,0
TM2636,Martinez-Walker,Distributor,Central,Water Storage,Exhibition,Medium,627,28,No,Yes,0,1
TM2637,Hutchinson PLC,Online Seller,South,Both,Dealer,Small,160,69,No,No,4,1
TM2638,"Smith, Bruce and Richards",Hotel Chain,Central,Both,Dealer,Small,916,8,No,No,3,0
TM2639,"Hernandez, Jackson and Farrell",Distributor,West,Kitchenware,WhatsApp,Medium,707,18,No,No,1,0
TM2640,"Wagner, Gomez and Morton",Retailer,Central,Both,Reference,Large,268,23,No,Yes,1,1
TM2641,Brown and Sons,Distributor,Central,Water Storage,Website,Large,251,31,Yes,Yes,0,1
TM2642,Sellers Ltd,Hotel Chain,North,Water Storage,Website,Large,225,23,Yes,Yes,1,0
TM2643,Jordan-Patterson,Retailer,North,Kitchenware,Website,Small,189,1,Yes,Yes,5,0
TM2644,Ortega and Sons,Hotel Chain,West,Water Storage,Exhibition,Small,941,4,No,No,0,0
TM2645,"Davis, Knight and Peterson",Retailer,East,Kitchenware,WhatsApp,Medium,825,12,No,Yes,5,0
TM2646,West Ltd,Online Seller,East,Both,Website,Large,976,11,Yes,No,2,0
TM2647,Carrillo and Sons,Distributor,South,Water Storage,WhatsApp,Medium,897,41,Yes,Yes,0,0
TM2648,"Thomas, Hoover and Davis",Retailer,West,Water Storage,Website,Small,388,36,No,No,3,1
TM2649,Carey and Sons,Online Seller,North,Both,Exhibition,Medium,453,50,No,No,0,0
TM2650,Perez-Moyer,Hotel Chain,East,Water Storage,Exhibition,Large,102,29,No,Yes,3,0
TM2651,Sexton-Brown,Retailer,West,Both,Dealer,Medium,800,61,Yes,Yes,2,1
TM2652,Sanders-Thompson,Distributor,West,Water Storage,Dealer,Small,311,71,Yes,No,4,1
TM2653,"Vincent, Avery and Medina",Hotel Chain,South,Water Storage,Dealer,Medium,813,2,Yes,No,4,0
TM2654,Gonzales Ltd,Retailer,West,Both,Reference,Large,84,47,Yes,No,4,0
TM2655,Freeman Group,Online Seller,West,Kitchenware,Dealer,Medium,928,49,Yes,Yes,1,0
TM2656,Molina Group,Retailer,South,Water Storage,WhatsApp,Medium,879,67,Yes,No,0,0
TM2657,Barnett Inc,Retailer,Central,Kitchenware,Dealer,Medium,966,18,Yes,No,2,0
TM2658,"Simon, Lawrence and Snyder",Online Seller,North,Water Storage,Reference,Medium,307,12,Yes,No,2,0
TM2659,"Mccarty, Johnson and Barron",Distributor,North,Kitchenware,Dealer,Large,826,71,Yes,No,0,1
TM2660,Klein PLC,Hotel Chain,South,Water Storage,WhatsApp,Small,176,19,No,No,4,0
TM2661,Kelly-Robertson,Hotel Chain,North,Both,WhatsApp,Large,758,47,No,Yes,0,1
TM2662,Smith Inc,Online Seller,East,Water Storage,Reference,Small,336,56,Yes,Yes,4,0
